slide_id,patient_id,file_name,path,file_size,read_ok,features_shape,coords_shape,coords_key,n_patches,feature_dim,has_coords,error
TCGA-BR-8368-01Z-00-DX1.b1d32cec-36d6-4ee9-9455-bf0c797a271a,TCGA-BR-8368,TCGA-BR-8368-01Z-00-DX1.b1d32cec-36d6-4ee9-9455-bf0c797a271a.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8368-01Z-00-DX1.b1d32cec-36d6-4ee9-9455-bf0c797a271a.h5,42005224,True,"[1, 6737, 1536]","[1, 6737, 2]",coords,6737,1536,True,
TCGA-BR-8369-01Z-00-DX1.13c80644-af27-4971-9e41-4d18c1c78378,TCGA-BR-8369,TCGA-BR-8369-01Z-00-DX1.13c80644-af27-4971-9e41-4d18c1c78378.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8369-01Z-00-DX1.13c80644-af27-4971-9e41-4d18c1c78378.h5,46772656,True,"[1, 7502, 1536]","[1, 7502, 2]",coords,7502,1536,True,
TCGA-BR-8370-01Z-00-DX1.9243927e-08a3-4d97-a8b8-bea795418039,TCGA-BR-8370,TCGA-BR-8370-01Z-00-DX1.9243927e-08a3-4d97-a8b8-bea795418039.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8370-01Z-00-DX1.9243927e-08a3-4d97-a8b8-bea795418039.h5,31420688,True,"[1, 5038, 1536]","[1, 5038, 2]",coords,5038,1536,True,
TCGA-BR-8371-01Z-00-DX1.89838852-2ec7-491f-bc29-2cecbda401df,TCGA-BR-8371,TCGA-BR-8371-01Z-00-DX1.89838852-2ec7-491f-bc29-2cecbda401df.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8371-01Z-00-DX1.89838852-2ec7-491f-bc29-2cecbda401df.h5,70180496,True,"[1, 11259, 1536]","[1, 11259, 2]",coords,11259,1536,True,
TCGA-BR-8372-01Z-00-DX1.d0f9d5fd-3d6e-4d86-ad63-fb3611d6af05,TCGA-BR-8372,TCGA-BR-8372-01Z-00-DX1.d0f9d5fd-3d6e-4d86-ad63-fb3611d6af05.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8372-01Z-00-DX1.d0f9d5fd-3d6e-4d86-ad63-fb3611d6af05.h5,40236336,True,"[1, 6453, 1536]","[1, 6453, 2]",coords,6453,1536,True,
TCGA-BR-8373-01Z-00-DX1.d508dfad-2195-4aa4-bccc-58a450d07182,TCGA-BR-8373,TCGA-BR-8373-01Z-00-DX1.d508dfad-2195-4aa4-bccc-58a450d07182.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8373-01Z-00-DX1.d508dfad-2195-4aa4-bccc-58a450d07182.h5,58926088,True,"[1, 9453, 1536]","[1, 9453, 2]",coords,9453,1536,True,
TCGA-BR-8380-01Z-00-DX1.4692f9c9-a7f2-4274-be65-6990f02c1275,TCGA-BR-8380,TCGA-BR-8380-01Z-00-DX1.4692f9c9-a7f2-4274-be65-6990f02c1275.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8380-01Z-00-DX1.4692f9c9-a7f2-4274-be65-6990f02c1275.h5,52367712,True,"[1, 8400, 1536]","[1, 8400, 2]",coords,8400,1536,True,
TCGA-BR-8381-01Z-00-DX1.1a017141-7af0-4aba-8e07-18b9bd9ce6a3,TCGA-BR-8381,TCGA-BR-8381-01Z-00-DX1.1a017141-7af0-4aba-8e07-18b9bd9ce6a3.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8381-01Z-00-DX1.1a017141-7af0-4aba-8e07-18b9bd9ce6a3.h5,46791160,True,"[1, 7505, 1536]","[1, 7505, 2]",coords,7505,1536,True,
TCGA-BR-8382-01Z-00-DX1.b74fc4a1-4dfc-47dc-8ee1-2fa44ad17a69,TCGA-BR-8382,TCGA-BR-8382-01Z-00-DX1.b74fc4a1-4dfc-47dc-8ee1-2fa44ad17a69.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8382-01Z-00-DX1.b74fc4a1-4dfc-47dc-8ee1-2fa44ad17a69.h5,57163368,True,"[1, 9170, 1536]","[1, 9170, 2]",coords,9170,1536,True,
TCGA-BR-8384-01Z-00-DX1.4f2655b6-39ef-4532-b8ed-b604ee5dada5,TCGA-BR-8384,TCGA-BR-8384-01Z-00-DX1.4f2655b6-39ef-4532-b8ed-b604ee5dada5.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8384-01Z-00-DX1.4f2655b6-39ef-4532-b8ed-b604ee5dada5.h5,39978976,True,"[1, 6412, 1536]","[1, 6412, 2]",coords,6412,1536,True,
TCGA-BR-8483-01Z-00-DX1.0ddc4003-6d59-4b2b-9448-2755120de9f2,TCGA-BR-8483,TCGA-BR-8483-01Z-00-DX1.0ddc4003-6d59-4b2b-9448-2755120de9f2.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8483-01Z-00-DX1.0ddc4003-6d59-4b2b-9448-2755120de9f2.h5,60100232,True,"[1, 9641, 1536]","[1, 9641, 2]",coords,9641,1536,True,
TCGA-BR-8484-01Z-00-DX1.5c897888-fcd2-4214-aa1e-f6a63ff1b755,TCGA-BR-8484,TCGA-BR-8484-01Z-00-DX1.5c897888-fcd2-4214-aa1e-f6a63ff1b755.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8484-01Z-00-DX1.5c897888-fcd2-4214-aa1e-f6a63ff1b755.h5,42789672,True,"[1, 6863, 1536]","[1, 6863, 2]",coords,6863,1536,True,
TCGA-BR-8485-01Z-00-DX1.863bea72-3bd3-4f07-bbc9-e00d17ae39f7,TCGA-BR-8485,TCGA-BR-8485-01Z-00-DX1.863bea72-3bd3-4f07-bbc9-e00d17ae39f7.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8485-01Z-00-DX1.863bea72-3bd3-4f07-bbc9-e00d17ae39f7.h5,30117016,True,"[1, 4829, 1536]","[1, 4829, 2]",coords,4829,1536,True,
TCGA-BR-8486-01Z-00-DX1.5a31224e-5c0e-49ca-ae65-d2edc8e4a0a2,TCGA-BR-8486,TCGA-BR-8486-01Z-00-DX1.5a31224e-5c0e-49ca-ae65-d2edc8e4a0a2.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8486-01Z-00-DX1.5a31224e-5c0e-49ca-ae65-d2edc8e4a0a2.h5,48726712,True,"[1, 7816, 1536]","[1, 7816, 2]",coords,7816,1536,True,
TCGA-BR-8487-01Z-00-DX1.81ed3672-7b6c-4db4-9cba-3f0173709320,TCGA-BR-8487,TCGA-BR-8487-01Z-00-DX1.81ed3672-7b6c-4db4-9cba-3f0173709320.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8487-01Z-00-DX1.81ed3672-7b6c-4db4-9cba-3f0173709320.h5,47263008,True,"[1, 7581, 1536]","[1, 7581, 2]",coords,7581,1536,True,
TCGA-BR-8588-01Z-00-DX1.34ca86de-a957-4cf7-9337-de0bba1844bc,TCGA-BR-8588,TCGA-BR-8588-01Z-00-DX1.34ca86de-a957-4cf7-9337-de0bba1844bc.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8588-01Z-00-DX1.34ca86de-a957-4cf7-9337-de0bba1844bc.h5,35625720,True,"[1, 5713, 1536]","[1, 5713, 2]",coords,5713,1536,True,
TCGA-BR-8589-01Z-00-DX1.5cd1a083-358a-4238-b3ca-1bfcdc084e80,TCGA-BR-8589,TCGA-BR-8589-01Z-00-DX1.5cd1a083-358a-4238-b3ca-1bfcdc084e80.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8589-01Z-00-DX1.5cd1a083-358a-4238-b3ca-1bfcdc084e80.h5,47781768,True,"[1, 7664, 1536]","[1, 7664, 2]",coords,7664,1536,True,
TCGA-BR-8590-01Z-00-DX1.504afa1d-3a8f-423f-9edf-4df35720c05f,TCGA-BR-8590,TCGA-BR-8590-01Z-00-DX1.504afa1d-3a8f-423f-9edf-4df35720c05f.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8590-01Z-00-DX1.504afa1d-3a8f-423f-9edf-4df35720c05f.h5,38197560,True,"[1, 6126, 1536]","[1, 6126, 2]",coords,6126,1536,True,
TCGA-BR-8591-01Z-00-DX1.c64ee000-b80d-46dd-b347-7aa8ce3b6113,TCGA-BR-8591,TCGA-BR-8591-01Z-00-DX1.c64ee000-b80d-46dd-b347-7aa8ce3b6113.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8591-01Z-00-DX1.c64ee000-b80d-46dd-b347-7aa8ce3b6113.h5,40077920,True,"[1, 6428, 1536]","[1, 6428, 2]",coords,6428,1536,True,
TCGA-BR-8592-01Z-00-DX1.5656d484-7850-467a-9d51-b6005a992225,TCGA-BR-8592,TCGA-BR-8592-01Z-00-DX1.5656d484-7850-467a-9d51-b6005a992225.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8592-01Z-00-DX1.5656d484-7850-467a-9d51-b6005a992225.h5,45714200,True,"[1, 7332, 1536]","[1, 7332, 2]",coords,7332,1536,True,
TCGA-BR-8676-01Z-00-DX1.297da9bc-fbfd-4277-84e1-297f177211db,TCGA-BR-8676,TCGA-BR-8676-01Z-00-DX1.297da9bc-fbfd-4277-84e1-297f177211db.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8676-01Z-00-DX1.297da9bc-fbfd-4277-84e1-297f177211db.h5,53170664,True,"[1, 8529, 1536]","[1, 8529, 2]",coords,8529,1536,True,
TCGA-BR-8677-01Z-00-DX1.7b2468f0-636f-4447-ae26-05cacf24e9c4,TCGA-BR-8677,TCGA-BR-8677-01Z-00-DX1.7b2468f0-636f-4447-ae26-05cacf24e9c4.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8677-01Z-00-DX1.7b2468f0-636f-4447-ae26-05cacf24e9c4.h5,53121320,True,"[1, 8521, 1536]","[1, 8521, 2]",coords,8521,1536,True,
TCGA-BR-8678-01Z-00-DX1.b6b8888f-c3e6-4466-a13b-8434ff5b3a30,TCGA-BR-8678,TCGA-BR-8678-01Z-00-DX1.b6b8888f-c3e6-4466-a13b-8434ff5b3a30.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8678-01Z-00-DX1.b6b8888f-c3e6-4466-a13b-8434ff5b3a30.h5,23321640,True,"[1, 3738, 1536]","[1, 3738, 2]",coords,3738,1536,True,
TCGA-BR-8679-01Z-00-DX1.2aa8a10d-4b62-479b-bea8-6c48428a888a,TCGA-BR-8679,TCGA-BR-8679-01Z-00-DX1.2aa8a10d-4b62-479b-bea8-6c48428a888a.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8679-01Z-00-DX1.2aa8a10d-4b62-479b-bea8-6c48428a888a.h5,15938080,True,"[1, 2554, 1536]","[1, 2554, 2]",coords,2554,1536,True,
TCGA-BR-8680-01Z-00-DX1.a314ef6e-f3f9-4148-934e-dc432e3f39e8,TCGA-BR-8680,TCGA-BR-8680-01Z-00-DX1.a314ef6e-f3f9-4148-934e-dc432e3f39e8.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8680-01Z-00-DX1.a314ef6e-f3f9-4148-934e-dc432e3f39e8.h5,45240768,True,"[1, 7256, 1536]","[1, 7256, 2]",coords,7256,1536,True,
TCGA-BR-8682-01Z-00-DX1.269b5b35-7ccb-4343-b2a4-2add6fa129a5,TCGA-BR-8682,TCGA-BR-8682-01Z-00-DX1.269b5b35-7ccb-4343-b2a4-2add6fa129a5.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8682-01Z-00-DX1.269b5b35-7ccb-4343-b2a4-2add6fa129a5.h5,53343368,True,"[1, 8557, 1536]","[1, 8557, 2]",coords,8557,1536,True,
TCGA-BR-8683-01Z-00-DX1.586c64f3-3f10-4729-99e2-38c6bd32e50d,TCGA-BR-8683,TCGA-BR-8683-01Z-00-DX1.586c64f3-3f10-4729-99e2-38c6bd32e50d.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8683-01Z-00-DX1.586c64f3-3f10-4729-99e2-38c6bd32e50d.h5,51401776,True,"[1, 8245, 1536]","[1, 8245, 2]",coords,8245,1536,True,
TCGA-BR-8686-01Z-00-DX1.8f559dd9-228e-4ed2-a7e4-16e04b80f05c,TCGA-BR-8686,TCGA-BR-8686-01Z-00-DX1.8f559dd9-228e-4ed2-a7e4-16e04b80f05c.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8686-01Z-00-DX1.8f559dd9-228e-4ed2-a7e4-16e04b80f05c.h5,32835384,True,"[1, 5265, 1536]","[1, 5265, 2]",coords,5265,1536,True,
TCGA-BR-8687-01Z-00-DX1.95a2ccce-d477-42ca-9be1-eec03bc9f117,TCGA-BR-8687,TCGA-BR-8687-01Z-00-DX1.95a2ccce-d477-42ca-9be1-eec03bc9f117.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8687-01Z-00-DX1.95a2ccce-d477-42ca-9be1-eec03bc9f117.h5,41811400,True,"[1, 6706, 1536]","[1, 6706, 2]",coords,6706,1536,True,
TCGA-BR-8690-01Z-00-DX1.e94544ed-62a3-41f3-95d5-f0ba9dfaa77f,TCGA-BR-8690,TCGA-BR-8690-01Z-00-DX1.e94544ed-62a3-41f3-95d5-f0ba9dfaa77f.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8690-01Z-00-DX1.e94544ed-62a3-41f3-95d5-f0ba9dfaa77f.h5,56224720,True,"[1, 9019, 1536]","[1, 9019, 2]",coords,9019,1536,True,
TCGA-BR-A44T-01Z-00-DX1.46AA24E7-F2C9-418B-90AA-D6DA2896F5DE,TCGA-BR-A44T,TCGA-BR-A44T-01Z-00-DX1.46AA24E7-F2C9-418B-90AA-D6DA2896F5DE.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A44T-01Z-00-DX1.46AA24E7-F2C9-418B-90AA-D6DA2896F5DE.h5,34989304,True,"[1, 5611, 1536]","[1, 5611, 2]",coords,5611,1536,True,
TCGA-BR-A44U-01Z-00-DX1.8C665560-8CAC-4ABF-B2B2-17A76B3A9F14,TCGA-BR-A44U,TCGA-BR-A44U-01Z-00-DX1.8C665560-8CAC-4ABF-B2B2-17A76B3A9F14.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A44U-01Z-00-DX1.8C665560-8CAC-4ABF-B2B2-17A76B3A9F14.h5,33220416,True,"[1, 5327, 1536]","[1, 5327, 2]",coords,5327,1536,True,
TCGA-BR-A452-01Z-00-DX1.049385EF-FF29-4124-800D-A3FF525A85A0,TCGA-BR-A452,TCGA-BR-A452-01Z-00-DX1.049385EF-FF29-4124-800D-A3FF525A85A0.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A452-01Z-00-DX1.049385EF-FF29-4124-800D-A3FF525A85A0.h5,46286888,True,"[1, 7424, 1536]","[1, 7424, 2]",coords,7424,1536,True,
TCGA-BR-A453-01Z-00-DX1.23506C02-B7C6-426B-999F-6D9A75942281,TCGA-BR-A453,TCGA-BR-A453-01Z-00-DX1.23506C02-B7C6-426B-999F-6D9A75942281.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A453-01Z-00-DX1.23506C02-B7C6-426B-999F-6D9A75942281.h5,51644944,True,"[1, 8284, 1536]","[1, 8284, 2]",coords,8284,1536,True,
TCGA-BR-A4CQ-01Z-00-DX1.B63282A5-154D-441B-BF96-5BB26CB6D95E,TCGA-BR-A4CQ,TCGA-BR-A4CQ-01Z-00-DX1.B63282A5-154D-441B-BF96-5BB26CB6D95E.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4CQ-01Z-00-DX1.B63282A5-154D-441B-BF96-5BB26CB6D95E.h5,32835384,True,"[1, 5265, 1536]","[1, 5265, 2]",coords,5265,1536,True,
TCGA-BR-A4CR-01Z-00-DX1.9DC43CFC-D1DC-4851-A1C1-CE8E3A24B8A4,TCGA-BR-A4CR,TCGA-BR-A4CR-01Z-00-DX1.9DC43CFC-D1DC-4851-A1C1-CE8E3A24B8A4.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4CR-01Z-00-DX1.9DC43CFC-D1DC-4851-A1C1-CE8E3A24B8A4.h5,15215408,True,"[1, 2438, 1536]","[1, 2438, 2]",coords,2438,1536,True,
TCGA-BR-A4CS-01Z-00-DX1.84B5892C-6C7F-474D-BA09-04E870A47764,TCGA-BR-A4CS,TCGA-BR-A4CS-01Z-00-DX1.84B5892C-6C7F-474D-BA09-04E870A47764.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4CS-01Z-00-DX1.84B5892C-6C7F-474D-BA09-04E870A47764.h5,24839368,True,"[1, 3982, 1536]","[1, 3982, 2]",coords,3982,1536,True,
TCGA-BR-A4IU-01Z-00-DX1.4F3CD2B4-A19E-42C5-9ABD-850D80D47E4C,TCGA-BR-A4IU,TCGA-BR-A4IU-01Z-00-DX1.4F3CD2B4-A19E-42C5-9ABD-850D80D47E4C.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4IU-01Z-00-DX1.4F3CD2B4-A19E-42C5-9ABD-850D80D47E4C.h5,70690936,True,"[1, 11341, 1536]","[1, 11341, 2]",coords,11341,1536,True,
TCGA-BR-A4IV-01Z-00-DX1.53BA2682-9B7A-4035-B811-4A3504158298,TCGA-BR-A4IV,TCGA-BR-A4IV-01Z-00-DX1.53BA2682-9B7A-4035-B811-4A3504158298.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4IV-01Z-00-DX1.53BA2682-9B7A-4035-B811-4A3504158298.h5,29388080,True,"[1, 4712, 1536]","[1, 4712, 2]",coords,4712,1536,True,
TCGA-BR-A4IY-01Z-00-DX1.84134CDC-D21F-43AD-82E3-1074487457F6,TCGA-BR-A4IY,TCGA-BR-A4IY-01Z-00-DX1.84134CDC-D21F-43AD-82E3-1074487457F6.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4IY-01Z-00-DX1.84134CDC-D21F-43AD-82E3-1074487457F6.h5,24256736,True,"[1, 3888, 1536]","[1, 3888, 2]",coords,3888,1536,True,
TCGA-BR-A4IZ-01Z-00-DX1.8D8B49FE-E60E-4DED-AC30-FD32605E7EAF,TCGA-BR-A4IZ,TCGA-BR-A4IZ-01Z-00-DX1.8D8B49FE-E60E-4DED-AC30-FD32605E7EAF.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4IZ-01Z-00-DX1.8D8B49FE-E60E-4DED-AC30-FD32605E7EAF.h5,61504272,True,"[1, 9867, 1536]","[1, 9867, 2]",coords,9867,1536,True,
TCGA-BR-A4J1-01Z-00-DX1.B4F9F7D6-174B-42C9-AFFF-A088398F18EA,TCGA-BR-A4J1,TCGA-BR-A4J1-01Z-00-DX1.B4F9F7D6-174B-42C9-AFFF-A088398F18EA.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4J1-01Z-00-DX1.B4F9F7D6-174B-42C9-AFFF-A088398F18EA.h5,58950760,True,"[1, 9457, 1536]","[1, 9457, 2]",coords,9457,1536,True,
TCGA-BR-A4J2-01Z-00-DX1.37D92442-6B00-4171-81E3-73A7FC6BBEF4,TCGA-BR-A4J2,TCGA-BR-A4J2-01Z-00-DX1.37D92442-6B00-4171-81E3-73A7FC6BBEF4.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4J2-01Z-00-DX1.37D92442-6B00-4171-81E3-73A7FC6BBEF4.h5,38714168,True,"[1, 6209, 1536]","[1, 6209, 2]",coords,6209,1536,True,
TCGA-BR-A4J4-01Z-00-DX1.06376906-1008-433B-BD90-B5697B0BBEE3,TCGA-BR-A4J4,TCGA-BR-A4J4-01Z-00-DX1.06376906-1008-433B-BD90-B5697B0BBEE3.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4J4-01Z-00-DX1.06376906-1008-433B-BD90-B5697B0BBEE3.h5,41718880,True,"[1, 6691, 1536]","[1, 6691, 2]",coords,6691,1536,True,
TCGA-BR-A4J5-01Z-00-DX1.C7D0D294-0280-415A-A8BB-ACB3177E5A0D,TCGA-BR-A4J5,TCGA-BR-A4J5-01Z-00-DX1.C7D0D294-0280-415A-A8BB-ACB3177E5A0D.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4J5-01Z-00-DX1.C7D0D294-0280-415A-A8BB-ACB3177E5A0D.h5,57793616,True,"[1, 9271, 1536]","[1, 9271, 2]",coords,9271,1536,True,
TCGA-BR-A4J6-01Z-00-DX1.59317146-9CAF-4F48-B9F6-D026B3603652,TCGA-BR-A4J6,TCGA-BR-A4J6-01Z-00-DX1.59317146-9CAF-4F48-B9F6-D026B3603652.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4J6-01Z-00-DX1.59317146-9CAF-4F48-B9F6-D026B3603652.h5,48010320,True,"[1, 7701, 1536]","[1, 7701, 2]",coords,7701,1536,True,
TCGA-BR-A4J7-01Z-00-DX1.95C74F68-FA18-446D-934D-296D9215D500,TCGA-BR-A4J7,TCGA-BR-A4J7-01Z-00-DX1.95C74F68-FA18-446D-934D-296D9215D500.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4J7-01Z-00-DX1.95C74F68-FA18-446D-934D-296D9215D500.h5,63323440,True,"[1, 10158, 1536]","[1, 10158, 2]",coords,10158,1536,True,
TCGA-BR-A4J8-01Z-00-DX1.40FF4C05-E9BF-412B-93D7-5E0CDCDAC4B1,TCGA-BR-A4J8,TCGA-BR-A4J8-01Z-00-DX1.40FF4C05-E9BF-412B-93D7-5E0CDCDAC4B1.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4J8-01Z-00-DX1.40FF4C05-E9BF-412B-93D7-5E0CDCDAC4B1.h5,41971768,True,"[1, 6732, 1536]","[1, 6732, 2]",coords,6732,1536,True,
TCGA-BR-A4J9-01Z-00-DX1.BF65A4F7-AB59-4488-A7C1-152C89BEA917,TCGA-BR-A4J9,TCGA-BR-A4J9-01Z-00-DX1.BF65A4F7-AB59-4488-A7C1-152C89BEA917.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4J9-01Z-00-DX1.BF65A4F7-AB59-4488-A7C1-152C89BEA917.h5,55868512,True,"[1, 8962, 1536]","[1, 8962, 2]",coords,8962,1536,True,
TCGA-BR-A4PD-01Z-00-DX1.F89DB0AC-DED8-4941-80A8-0C7975571C3C,TCGA-BR-A4PD,TCGA-BR-A4PD-01Z-00-DX1.F89DB0AC-DED8-4941-80A8-0C7975571C3C.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4PD-01Z-00-DX1.F89DB0AC-DED8-4941-80A8-0C7975571C3C.h5,28341960,True,"[1, 4544, 1536]","[1, 4544, 2]",coords,4544,1536,True,
TCGA-BR-A4PE-01Z-00-DX1.9C427636-8A7E-4D4E-9773-5C5D9D0C617C,TCGA-BR-A4PE,TCGA-BR-A4PE-01Z-00-DX1.9C427636-8A7E-4D4E-9773-5C5D9D0C617C.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4PE-01Z-00-DX1.9C427636-8A7E-4D4E-9773-5C5D9D0C617C.h5,43807568,True,"[1, 7026, 1536]","[1, 7026, 2]",coords,7026,1536,True,
TCGA-BR-A4PF-01Z-00-DX1.43DBDE88-34C4-494B-9B47-473ED525149F,TCGA-BR-A4PF,TCGA-BR-A4PF-01Z-00-DX1.43DBDE88-34C4-494B-9B47-473ED525149F.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4PF-01Z-00-DX1.43DBDE88-34C4-494B-9B47-473ED525149F.h5,56041664,True,"[1, 8990, 1536]","[1, 8990, 2]",coords,8990,1536,True,
TCGA-BR-A4QI-01Z-00-DX1.68312256-CBC5-4350-B4AD-A5990948BCB8,TCGA-BR-A4QI,TCGA-BR-A4QI-01Z-00-DX1.68312256-CBC5-4350-B4AD-A5990948BCB8.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4QI-01Z-00-DX1.68312256-CBC5-4350-B4AD-A5990948BCB8.h5,39766456,True,"[1, 6378, 1536]","[1, 6378, 2]",coords,6378,1536,True,
TCGA-BR-A4QL-01Z-00-DX1.90F74AB9-6A84-487B-B992-BC66B71A4E1D,TCGA-BR-A4QL,TCGA-BR-A4QL-01Z-00-DX1.90F74AB9-6A84-487B-B992-BC66B71A4E1D.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4QL-01Z-00-DX1.90F74AB9-6A84-487B-B992-BC66B71A4E1D.h5,50512472,True,"[1, 8102, 1536]","[1, 8102, 2]",coords,8102,1536,True,
TCGA-BR-A4QM-01Z-00-DX1.B6333EBE-31EF-4673-AB51-63439E631B8B,TCGA-BR-A4QM,TCGA-BR-A4QM-01Z-00-DX1.B6333EBE-31EF-4673-AB51-63439E631B8B.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-A4QM-01Z-00-DX1.B6333EBE-31EF-4673-AB51-63439E631B8B.h5,59311808,True,"[1, 9515, 1536]","[1, 9515, 2]",coords,9515,1536,True,
TCGA-CD-5798-01Z-00-DX1.e90ed362-86fc-4938-ac48-e98eef081342,TCGA-CD-5798,TCGA-CD-5798-01Z-00-DX1.e90ed362-86fc-4938-ac48-e98eef081342.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-CD-5798-01Z-00-DX1.e90ed362-86fc-4938-ac48-e98eef081342.h5,40359696,True,"[1, 6473, 1536]","[1, 6473, 2]",coords,6473,1536,True,
TCGA-CD-5799-01Z-00-DX1.ce4c1cea-febc-4274-af53-e7853dcf8864,TCGA-CD-5799,TCGA-CD-5799-01Z-00-DX1.ce4c1cea-febc-4274-af53-e7853dcf8864.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-CD-5799-01Z-00-DX1.ce4c1cea-febc-4274-af53-e7853dcf8864.h5,39507400,True,"[1, 6336, 1536]","[1, 6336, 2]",coords,6336,1536,True,
TCGA-CD-5800-01Z-00-DX1.a384bb17-10bd-46af-bf64-442b3c6c0c05,TCGA-CD-5800,TCGA-CD-5800-01Z-00-DX1.a384bb17-10bd-46af-bf64-442b3c6c0c05.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-CD-5800-01Z-00-DX1.a384bb17-10bd-46af-bf64-442b3c6c0c05.h5,33998696,True,"[1, 5452, 1536]","[1, 5452, 2]",coords,5452,1536,True,
TCGA-CD-5801-01Z-00-DX1.2afa1c89-0f17-4f75-9cf0-2cde4aca97d0,TCGA-CD-5801,TCGA-CD-5801-01Z-00-DX1.2afa1c89-0f17-4f75-9cf0-2cde4aca97d0.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-CD-5801-01Z-00-DX1.2afa1c89-0f17-4f75-9cf0-2cde4aca97d0.h5,50567984,True,"[1, 8111, 1536]","[1, 8111, 2]",coords,8111,1536,True,
TCGA-CD-5802-01Z-00-DX1.d188b861-af3f-4493-9f12-d3712055644b,TCGA-CD-5802,TCGA-CD-5802-01Z-00-DX1.d188b861-af3f-4493-9f12-d3712055644b.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-CD-5802-01Z-00-DX1.d188b861-af3f-4493-9f12-d3712055644b.h5,41609648,True,"[1, 6674, 1536]","[1, 6674, 2]",coords,6674,1536,True,
